time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20220322,滨湖,多云-小雨,11,6,35,1,东北风,3级,优
20220323,滨湖,雾-多云,15,5,43,1,南风,2级,优
20220324,滨湖,多云-中雨,19,13,57,2,东南风,4级,良
20220325,滨湖,大雨-多云,18,12,19,1,南风,4级,优
20220326,滨湖,多云,17,9,41,1,西北风,4级,优
20220327,滨湖,多云,18,8,70,2,北风,3级,良
20220328,滨湖,多云,16,6,49,1,东南风,3级,优
20220329,滨湖,多云,20,12,46,1,东南风,4级,优
20220330,滨湖,多云-小雨,24,10,61,2,东北风,2级,良
20220331,滨湖,阴-多云,13,7,53,2,东北风,3级,良
20220401,滨湖,多云,13,3,39,1,东北风,3级,优
20220402,滨湖,雾-多云,16,4,48,1,东北风,2级,优
20220403,滨湖,晴-多云,15,4,43,1,东南风,2级,优
20220404,滨湖,多云,19,10,43,1,东南风,3级,优
20220405,滨湖,多云,18,9,51,2,东南风,3级,良
20220406,滨湖,多云,26,11,67,2,东南风,2级,良
20220407,滨湖,多云,27,12,67,2,东南风,2级,良
20220408,滨湖,晴-多云,28,14,81,2,东南风,3级,良
20220409,滨湖,多云,29,16,67,2,东南风,3级,良
20220410,滨湖,多云,29,17,66,2,东南风,3级,良
20220411,滨湖,多云,33,17,69,2,东南风,2级,良
20220412,滨湖,多云-小雨,33,13,80,2,东风,3级,良
20220413,滨湖,中雨,14,12,39,1,东北风,4级,优
20220414,滨湖,雾-多云,14,12,30,1,西北风,4级,优
20220415,滨湖,多云,17,9,34,1,东北风,3级,优
20220416,滨湖,多云,17,7,55,2,东北风,3级,良
20220417,滨湖,多云,20,12,47,1,东南风,2级,优
20220418,滨湖,多云,21,12,53,2,南风,2级,良
20220419,滨湖,多云,23,12,78,2,西南风,2级,良
20220420,滨湖,多云-小雨,25,15,79,2,东南风,3级,良
20220421,滨湖,多云,26,16,57,2,东南风,3级,良
20220422,滨湖,多云-大雨,28,19,62,2,东南风,2级,良
20220423,滨湖,小雨-多云,24,15,35,1,东南风,2级,优
20220424,滨湖,多云-小雨,26,18,33,1,东南风,3级,优
20220425,滨湖,中雨-大雨,22,18,35,1,东南风,3级,优
20220426,滨湖,雾-多云,21,15,37,1,西北风,3级,优
20220427,滨湖,雾-多云,22,12,56,2,东北风,3级,良
20220428,滨湖,小雨-中雨,19,13,76,2,东北风,3级,良
20220429,滨湖,多云,15,10,35,1,东北风,3级,优
20220430,滨湖,多云,18,12,42,1,东北风,2级,优
20220501,滨湖,多云,21,13,70,2,西北风,2级,良
20220502,滨湖,多云,25,14,74,2,西南风,3级,良
20220503,滨湖,晴-多云,27,14,59,2,东南风,2级,良
20220504,滨湖,晴-多云,28,13,72,2,东南风,3级,良
20220505,滨湖,晴-多云,28,17,51,2,东南风,3级,良
20220506,滨湖,晴-多云,31,18,47,1,东南风,3级,优
20220507,滨湖,多云,27,18,38,1,东北风,3级,优
20220508,滨湖,多云,25,15,40,1,东风,3级,优
20220509,滨湖,多云-小雨,23,16,36,1,东风,3级,优
20220510,滨湖,多云,20,16,37,1,东风,3级,优
20220511,滨湖,雾-多云,22,17,43,1,东北风,3级,优
20220512,滨湖,小雨,20,16,37,1,东北风,3级,优
20220513,滨湖,雾-多云,20,12,33,1,东北风,3级,优
20220514,滨湖,多云,22,14,43,1,东北风,3级,优
20220515,滨湖,多云,23,15,35,1,西南风,3级,优
20220516,滨湖,多云,26,14,52,2,西南风,3级,良
20220517,滨湖,多云,28,16,55,2,南风,3级,良
20220518,滨湖,多云,29,18,65,2,东南风,3级,良
20220519,滨湖,多云-小雨,23,18,46,1,东南风,3级,优
20220520,滨湖,多云,25,15,43,1,南风,2级,优
20220521,滨湖,多云,28,18,64,2,东南风,2级,良
20220522,滨湖,多云,29,20,45,1,东南风,3级,优
20220523,滨湖,多云,27,19,38,1,东南风,4级,优
20220524,滨湖,多云,23,18,29,1,东南风,3级,优
20220525,滨湖,多云,29,18,45,1,东南风,2级,优
20220526,滨湖,多云,23,18,52,2,东北风,2级,良
20220527,滨湖,多云,29,22,71,2,东南风,2级,良
20220528,滨湖,多云-小雨,26,21,48,1,东南风,3级,优
20220529,滨湖,雾-多云,28,22,26,1,南风,3级,优
20220530,滨湖,多云,30,18,40,1,东北风,3级,优
20220531,滨湖,多云-小雨,30,21,42,1,东南风,3级,优
20220601,滨湖,多云,30,21,40,1,西南风,2级,优
20220602,滨湖,多云,32,21,63,2,东南风,3级,良
20220603,滨湖,多云-小雨,29,23,29,1,东南风,4级,优
20220604,滨湖,多云-大雨,31,24,32,1,东南风,3级,优
20220605,滨湖,中雨-多云,26,18,23,1,西北风,3级,优
20220606,滨湖,多云,32,20,56,2,西南风,3级,良
20220607,滨湖,多云,28,17,46,1,东北风,3级,优
20220608,滨湖,多云,30,20,47,1,东南风,3级,优
20220609,滨湖,多云,30,22,63,2,东南风,3级,良
20220610,滨湖,多云,29,21,28,1,东南风,4级,优
20220611,滨湖,多云,24,20,32,1,东风,3级,优
20220612,滨湖,多云-小雨,25,21,34,1,东南风,4级,优
20220613,滨湖,多云,26,20,29,1,东南风,2级,优
20220614,滨湖,多云,31,20,59,2,西南风,3级,良
20220615,滨湖,多云,33,21,70,2,西南风,3级,良
20220616,滨湖,多云,35,24,81,2,东南风,3级,良
20220617,滨湖,多云,35,25,69,2,南风,3级,良
20220618,滨湖,多云,35,24,70,2,南风,3级,良
20220619,滨湖,多云,33,25,61,2,东南风,2级,良
20220620,滨湖,多云,33,24,34,1,东南风,3级,优
20220621,滨湖,多云,33,26,37,1,东南风,3级,优
20220622,滨湖,多云,34,30,32,1,南风,3级,优
20220623,滨湖,多云-暴雨,35,25,22,1,西南风,3级,优
20220624,滨湖,多云,29,25,19,1,西南风,4级,优
20220625,滨湖,多云,31,27,30,1,东南风,3级,优
20220626,滨湖,多云,36,28,64,2,东南风,3级,良
20220627,滨湖,多云,36,28,36,1,南风,4级,优
20220628,滨湖,中雨-大雨,34,26,31,1,南风,4级,优
20220629,滨湖,小雨,33,26,22,1,南风,3级,优
20220630,滨湖,中雨-多云,31,26,21,1,东南风,3级,优
20220701,滨湖,多云,32,25,21,1,东南风,4级,优
20220702,滨湖,多云,33,25,23,1,东南风,4级,优
20220703,滨湖,多云,33,26,26,1,东南风,3级,优
20220704,滨湖,多云,35,26,32,1,东南风,3级,优
20220705,滨湖,多云,35,30,44,1,东南风,3级,优
20220706,滨湖,多云,35,29,28,1,南风,3级,优
20220707,滨湖,多云,35,29,30,1,西南风,2级,优
20220708,滨湖,多云-小雨,36,28,30,1,西南风,2级,优
20220709,滨湖,多云,36,28,31,1,西南风,2级,优
20220710,滨湖,多云,38,29,26,1,南风,3级,优
20220711,滨湖,多云,38,30,42,1,东南风,2级,优
20220712,滨湖,多云,39,31,49,1,东南风,2级,优
20220713,滨湖,多云,38,31,47,1,西南风,2级,优
20220714,滨湖,多云,38,30,42,1,西南风,2级,优
20220715,滨湖,多云,36,28,45,1,西北风,2级,优
20220716,滨湖,中雨-多云,31,27,38,1,西南风,2级,优
20220717,滨湖,小雨,36,27,38,1,西南风,3级,优
20220718,滨湖,小雨-多云,31,25,31,1,西北风,3级,优
20220719,滨湖,多云,33,27,45,1,东南风,2级,优
20220720,滨湖,多云,36,27,26,1,西南风,3级,优
20220721,滨湖,多云,30,25,23,1,西北风,3级,优
20220722,滨湖,多云,35,28,40,1,西南风,2级,优
20220723,滨湖,多云,36,26,40,1,西风,4级,优
20220724,滨湖,多云,33,26,57,2,西北风,2级,良
20220725,滨湖,多云,35,27,52,2,东南风,3级,良
20220726,滨湖,小雨,36,26,34,1,东南风,3级,优
20220727,滨湖,多云,36,28,52,2,西南风,2级,良
20220728,滨湖,多云,38,27,68,2,东南风,3级,良
20220729,滨湖,多云,36,27,29,1,东南风,3级,优
20220730,滨湖,多云,34,26,31,1,东北风,2级,优
20220731,滨湖,多云,35,27,33,1,西北风,3级,优
20220801,滨湖,多云,35,28,36,1,西北风,2级,优
20220802,滨湖,多云,37,28,71,2,东南风,3级,良
20220803,滨湖,多云,36,29,37,1,东南风,3级,优
20220804,滨湖,晴-多云,38,30,40,1,东南风,3级,优
20220805,滨湖,小雨-多云,39,30,52,2,东南风,3级,良
20220806,滨湖,多云,39,30,34,1,南风,2级,优
20220807,滨湖,多云,38,30,35,1,东南风,3级,优
20220808,滨湖,多云,39,29,41,1,东南风,4级,优
20220809,滨湖,多云,39,30,36,1,东南风,3级,优
20220810,滨湖,多云,40,31,58,2,南风,3级,良
20220811,滨湖,多云,40,31,53,2,东南风,2级,良
20220812,滨湖,多云,41,30,54,2,南风,3级,良
20220813,滨湖,多云,41,31,49,1,南风,3级,优
20220814,滨湖,多云,41,31,70,2,东南风,2级,良
20220815,滨湖,多云,40,31,52,2,南风,3级,良
20220816,滨湖,多云-小雨,39,27,47,1,西南风,2级,优
20220817,滨湖,多云,34,28,36,1,东北风,2级,优
20220818,滨湖,多云,37,30,61,2,东南风,3级,良
20220819,滨湖,多云,40,32,48,1,东南风,3级,优
20220820,滨湖,小雨-多云,37,28,39,1,西北风,2级,优
20220821,滨湖,多云,37,28,45,1,东南风,2级,优
20220822,滨湖,多云,39,30,39,1,东南风,2级,优
20220823,滨湖,中雨-小雨,39,26,45,1,北风,3级,优
20220824,滨湖,多云,28,26,37,1,东北风,3级,优
20220825,滨湖,多云-中雨,32,25,45,1,东北风,3级,优
20220826,滨湖,多云-小雨,30,25,47,1,东北风,2级,优
20220827,滨湖,小雨-多云,25,24,33,1,东北风,3级,优
20220828,滨湖,多云,29,24,32,1,东风,4级,优
20220829,滨湖,多云,35,25,38,1,东南风,3级,优
20220830,滨湖,雾-小雨,26,22,56,2,西北风,3级,良
20220831,滨湖,多云,24,21,36,1,西北风,3级,优
20220901,滨湖,雾-多云,29,22,52,2,东北风,3级,良
20220902,滨湖,多云,28,24,40,1,东北风,4级,优
20220903,滨湖,小雨-中雨,26,24,21,1,北风,4级,优
20220904,滨湖,小雨-多云,27,23,21,1,东北风,4级,优
20220905,滨湖,多云,27,19,27,1,西北风,5级,优
20220906,滨湖,晴-多云,31,21,61,2,西南风,3级,良
20220907,滨湖,多云,34,21,90,2,南风,2级,良
20220908,滨湖,多云,30,21,97,2,东北风,2级,良
20220909,滨湖,多云-晴,29,19,37,1,东北风,3级,优
20220910,滨湖,多云,28,22,41,1,东北风,2级,优
20220911,滨湖,多云,29,22,37,1,东风,2级,优
20220912,滨湖,雾-大雨,30,22,39,1,东北风,3级,优
20220913,滨湖,中雨-小雨,23,21,16,1,东北风,4级,优
20220914,滨湖,小雨-大雨,25,23,16,1,北风,4级,优
20220915,滨湖,多云,23,22,18,1,西风,5级,优
20220916,滨湖,雾-多云,27,21,40,1,西风,3级,优
20220917,滨湖,多云,30,22,49,1,北风,2级,优
20220918,滨湖,多云,28,21,38,1,北风,3级,优
20220919,滨湖,晴-多云,28,18,52,2,北风,4级,良
20220920,滨湖,多云,25,17,43,1,东北风,3级,优
20220921,滨湖,多云,24,18,33,1,东北风,3级,优
20220922,滨湖,多云,28,19,45,1,东南风,2级,优
20220923,滨湖,雾-多云,26,17,65,2,东北风,3级,良
20220924,滨湖,多云,24,18,39,1,东北风,3级,优
20220925,滨湖,多云-小雨,24,18,32,1,东风,3级,优
20220926,滨湖,小雨-多云,21,18,34,1,东北风,3级,优
20220927,滨湖,多云-小雨,26,19,36,1,东北风,3级,优
20220928,滨湖,小雨-多云,21,18,37,1,东北风,3级,优
20220929,滨湖,多云,27,20,42,1,东风,2级,优
20220930,滨湖,多云,26,23,42,1,东南风,3级,优
20221001,滨湖,多云,32,25,58,2,东南风,3级,良
20221002,滨湖,晴-多云,36,26,46,1,东南风,4级,优
20221003,滨湖,晴-多云,37,22,49,1,东南风,3级,优
20221004,滨湖,小雨-多云,21,15,28,1,东北风,4级,优
20221005,滨湖,小雨,18,14,25,1,东北风,4级,优
20221006,滨湖,小雨-中雨,16,13,20,1,东北风,4级,优
20221007,滨湖,多云,17,14,27,1,东北风,3级,优
20221008,滨湖,多云-小雨,19,14,27,1,东风,2级,优
20221009,滨湖,多云-晴,21,9,41,1,西北风,4级,优
20221010,滨湖,晴-多云,17,8,38,1,西北风,4级,优
20221011,滨湖,多云,20,11,41,1,东北风,2级,优
20221012,滨湖,多云,21,12,31,1,东北风,3级,优
20221013,滨湖,多云,23,12,34,1,东北风,3级,优
20221014,滨湖,雾-多云,23,12,38,1,东北风,3级,优
20221015,滨湖,雾-多云,23,13,38,1,东北风,2级,优
20221016,滨湖,雾-多云,24,15,49,1,东北风,3级,优
20221017,滨湖,多云,21,10,56,2,东北风,4级,良
20221018,滨湖,晴-多云,19,8,34,1,东北风,3级,优
20221019,滨湖,晴-多云,20,9,30,1,东北风,3级,优
20221020,滨湖,多云,22,12,36,1,东南风,4级,优
20221021,滨湖,多云,25,15,33,1,东南风,3级,优
20221022,滨湖,多云,25,14,67,2,西北风,2级,良
20221023,滨湖,多云,23,10,55,2,东北风,3级,良
20221024,滨湖,多云,22,10,35,1,东北风,3级,优
20221025,滨湖,多云,21,13,33,1,东风,4级,优
20221026,滨湖,小雨-中雨,20,16,34,1,东风,3级,优
20221027,滨湖,阴-多云,20,14,21,1,东北风,4级,优
20221028,滨湖,多云,19,13,36,1,东北风,4级,优
20221029,滨湖,多云,20,12,33,1,东北风,3级,优
20221030,滨湖,多云,22,13,41,1,东北风,2级,优
20221031,滨湖,雾-多云,23,11,32,1,东北风,3级,优
20221101,滨湖,雾-多云,22,10,44,1,东北风,3级,优
20221102,滨湖,多云,21,9,56,2,东风,3级,良
20221103,滨湖,多云,20,12,43,1,东北风,3级,优
20221104,滨湖,多云,18,7,36,1,东北风,4级,优
20221105,滨湖,多云,18,8,37,1,东北风,2级,优
20221106,滨湖,多云,20,10,41,1,东南风,3级,优
20221107,滨湖,晴-多云,23,10,46,1,东南风,3级,优
20221108,滨湖,多云,23,13,50,1,东南风,2级,优
20221109,滨湖,雾-多云,22,15,47,1,东南风,3级,优
20221110,滨湖,中雨-多云,25,18,65,2,东南风,2级,良
20221111,滨湖,雾-多云,25,19,46,1,东南风,3级,优
20221112,滨湖,多云-小雨,28,13,36,1,西南风,3级,优
20221113,滨湖,多云,13,10,35,1,北风,3级,优
20221114,滨湖,小雨-多云,12,6,39,1,西北风,2级,优
20221115,滨湖,多云,16,4,54,2,西北风,2级,良
20221116,滨湖,小雨-中雨,17,13,78,2,东南风,3级,良
20221117,滨湖,中雨,14,13,24,1,东北风,4级,优
20221118,滨湖,雾-中雨,19,15,34,1,东北风,3级,优
20221119,滨湖,小雨-多云,17,14,43,1,西北风,3级,优
20221120,滨湖,多云,17,11,45,1,西北风,3级,优
20221121,滨湖,多云-中雨,21,15,55,2,东南风,2级,良
20221122,滨湖,小雨-多云,15,12,34,1,西北风,3级,优
20221123,滨湖,雾-多云,17,10,38,1,北风,2级,优
20221124,滨湖,雾-多云,19,12,36,1,东南风,2级,优
20221125,滨湖,多云,19,12,49,1,东南风,2级,优
20221126,滨湖,多云,20,12,68,2,东北风,2级,良
20221127,滨湖,多云,21,15,43,1,东南风,4级,优
20221128,滨湖,大雨-中雨,22,12,27,1,南风,3级,优
20221129,滨湖,中雨-小雨,13,2,28,1,北风,5级,优
20221130,滨湖,多云,2,1,31,1,北风,4级,优
20221201,滨湖,多云,3,0,32,1,西北风,3级,优
20221202,滨湖,多云-小雨,7,6,46,1,东风,1级,优
20221203,滨湖,小雨,8,5,42,1,北风,2级,优
20221204,滨湖,小雨,8,5,37,1,东北风,4级,优
20221205,滨湖,多云,10,0,32,1,北风,3级,优
20221206,滨湖,雾-多云,12,1,43,1,东风,1级,优
20221207,滨湖,多云,11,8,67,2,东风,2级,良
20221208,滨湖,多云-小雨,13,10,74,2,东南风,1级,良
20221209,滨湖,小雨-多云,11,10,73,2,西北风,3级,良
20221210,滨湖,雾-多云,11,3,73,2,西北风,4级,良
20221211,滨湖,多云,9,3,48,1,北风,3级,优
20221212,滨湖,多云,9,-1,49,1,西北风,4级,优
20221213,滨湖,晴-多云,12,0,101,3,西北风,3级,轻度
20221214,滨湖,晴-多云,8,-1,80,2,东北风,1级,良
20221215,滨湖,晴-多云,13,4,68,2,东南风,3级,良
20221216,滨湖,小雨-雨夹雪,9,0,53,2,东北风,4级,良
20221217,滨湖,多云,4,-3,52,2,西北风,5级,良
20221218,滨湖,晴-多云,5,-1,55,2,西北风,4级,良
20221219,滨湖,晴-多云,10,-2,48,1,南风,2级,优
20221220,滨湖,雾-多云,13,0,55,2,东南风,3级,良
20221221,滨湖,晴-霾,11,0,74,2,西风,2级,良
20221222,滨湖,晴,5,0,85,2,西北风,3级,良
20221223,滨湖,晴,5,-3,85,2,西北风,2级,良
20221224,滨湖,晴,4,-4,55,2,西北风,1级,良
20221225,滨湖,晴,7,-4,41,1,西风,1级,优
20221226,滨湖,雾-多云,6,-2,62,2,无持续风向,1级,良
20221227,滨湖,霾,9,-2,75,2,北风,1级,良
20221228,滨湖,霾,7,4,106,3,西北风,1级,轻度污染
20221229,滨湖,多云,6,0,85,2,东北风,1级,良
20221230,滨湖,霾-晴,8,-2,54,2,东北风,1级,良
20221231,滨湖,雾-晴,11,-3,57,2,无持续风向,1级,良
20230101,滨湖,雾-小雨,9,4,95,2,东南风,2级,良
20230102,滨湖,霾,9,5,57,2,东北风,1级,良
20230103,滨湖,晴-霾,11,1,57,2,无持续风向,1级,良
20230104,滨湖,晴,12,-1,56,2,东风,1级,良
20230105,滨湖,霾,13,3,66,2,无持续风向,1级,良
20230106,滨湖,霾,14,6,87,2,西风,2级,良
20230107,滨湖,雾-霾,15,2,87,2,无持续风向,1级,良
20230108,滨湖,霾-晴,18,1,80,2,东南风,1级,良
20230109,滨湖,雾,17,2,88,2,东北风,3级,良
20230110,滨湖,晴,12,5,77,2,东风,2级,良
20230111,滨湖,雾-晴,16,1,45,1,东南风,1级,优
20230112,滨湖,晴-多云,20,9,36,1,东南风,2级,优
20230113,滨湖,雾-雨,17,14,33,1,无持续风向,1级,优
20230114,滨湖,阴,13,1,22,1,东北风,2级,优
20230115,滨湖,阴,-1,-2,31,1,西北风,3级,优
20230116,滨湖,阴-晴,3,-2,50,1,西北风,2级,优
20230117,滨湖,晴,6,1,56,2,西风,1级,良
20230118,滨湖,晴,8,-1,72,2,西风,2级,良
20230119,滨湖,雾-晴,10,-3,71,2,南风,1级,良
20230120,滨湖,晴-霾,9,1,93,2,无持续风向,2级,良
20230121,滨湖,多云,11,2,70,2,东风,3级,良
20230122,滨湖,小雨-多云,7,5,50,1,东风,1级,优
20230123,滨湖,多云,7,2,35,1,东北风,2级,优
20230124,滨湖,晴-多云,1,-4,49,1,西北风,2级,优
20230125,滨湖,多云,2,-9,30,1,东南风,2级,优
20230126,滨湖,晴,8,-4,55,2,西北风,1级,良
20230127,滨湖,多云,3,-1,63,2,西北风,2级,良
20230128,滨湖,多云,6,-3,61,2,西风,2级,良
20230129,滨湖,多云,11,-5,58,2,西风,1级,良
20230130,滨湖,晴,13,-3,63,2,无持续风向,1级,良
20230131,滨湖,雾-晴,19,1,60,2,无持续风向,1级,良
20230201,滨湖,雾-霾,15,2,76,2,东北风,3级,良
20230202,滨湖,晴-多云,5,2,46,1,东北风,2级,优
20230203,滨湖,多云-晴,9,2,62,2,东北风,1级,良
20230204,滨湖,雾-多云,11,-1,51,2,东风,2级,良
20230205,滨湖,多云,10,3,53,2,东风,2级,良
20230206,滨湖,多云,9,8,46,1,东风,2级,优
20230207,滨湖,雾-多云,11,7,38,1,东北风,2级,优
20230208,滨湖,雾,9,5,67,2,东风,2级,良
20230209,滨湖,多云-小雨,8,7,34,1,东风,2级,优
20230210,滨湖,多云,7,6,38,1,东风,2级,优
20230211,滨湖,多云,8,6,26,1,东风,2级,优
20230212,滨湖,雾-多云,12,8,30,1,东风,2级,优
20230213,滨湖,多云-雨,9,3,40,1,东北风,2级,优
20230214,滨湖,多云,6,1,39,1,西北风,2级,优
20230215,滨湖,晴,9,2,48,1,西北风,2级,优
20230216,滨湖,晴,11,-1,52,2,东风,1级,良
20230217,滨湖,多云-晴,13,6,59,2,东南风,2级,良
20230218,滨湖,霾-多云,19,9,82,2,西北风,1级,良
20230219,滨湖,霾,11,4,94,2,无持续风向,2级,良
20230220,滨湖,雾,13,3,67,2,东风,2级,良
20230221,滨湖,多云,7,2,42,1,东风,2级,优
20230222,滨湖,多云,7,1,44,1,东风,2级,优
20230223,滨湖,多云,7,4,43,1,东风,2级,优
20230224,滨湖,多云-霾,11,3,60,2,东北风,1级,良
20230225,滨湖,多云-晴,9,0,64,2,东北风,2级,良
20230226,滨湖,晴,10,-3,40,1,东风,1级,优
20230227,滨湖,晴,13,1,52,2,东风,2级,良
20230228,滨湖,晴-多云,16,3,53,2,无持续风向,1级,良
20230301,滨湖,霾-雾,17,6,84,2,北风,2级,良
20230302,滨湖,霾-多云,14,3,81,2,东北风,2级,良
20230303,滨湖,多云,15,2,48,1,东南风,2级,优
20230304,滨湖,雾-霾,19,3,64,2,东南风,1级,良
20230305,滨湖,霾,20,8,72,2,东南风,2级,良
20230306,滨湖,雾-霾,24,6,67,2,东南风,2级,良
20230307,滨湖,多云,25,12,74,2,东南风,2级,良
20230308,滨湖,多云-霾,23,11,74,2,无持续风向,2级,良
20230309,滨湖,晴-霾,26,12,70,2,西风,2级,良
20230310,滨湖,晴,27,10,77,2,东南风,1级,良
20230311,滨湖,多云,26,16,61,2,东南风,2级,良
20230312,滨湖,多云,17,6,75,2,北风,2级,良
20230313,滨湖,多云-晴,15,4,61,2,无持续风向,2级,良
20230314,滨湖,晴,21,7,59,2,东南风,2级,良
20230315,滨湖,多云,24,9,79,2,东北风,1级,良
20230316,滨湖,晴,15,7,83,2,东风,3级,良
20230317,滨湖,雨-多云,9,6,28,1,东北风,2级,优
20230318,滨湖,多云,7,6,30,1,西北风,2级,优
20230319,滨湖,多云,12,6,43,1,东风,2级,优
20230320,滨湖,多云-霾,13,10,52,2,东风,2级,良
20230321,滨湖,多云-雾,15,12,33,1,东风,1级,优
20230322,滨湖,多云-雾,15,13,53,2,东风,1级,良
20230323,滨湖,霾-多云,13,10,95,2,东北风,2级,良
20230324,滨湖,多云-霾,10,6,111,3,东北风,2级,轻度污染
20230325,滨湖,多云,10,5,56,2,西北风,1级,良
20230326,滨湖,多云-晴,16,6,69,2,无持续风向,2级,良
20230327,滨湖,多云,18,6,97,2,东风,1级,良
20230328,滨湖,霾-多云,20,5,80,2,东南风,2级,良
20230329,滨湖,多云,19,11,63,2,东南风,2级,良
20230330,滨湖,多云,16,11,50,1,东风,2级,优
20230331,滨湖,霾-多云,18,12,67,2,东风,2级,良
20230401,滨湖,多云,21,13,51,2,东风,1级,良
20230402,滨湖,晴,24,8,56,2,东风,3级,良
20230403,滨湖,多云,19,13,50,1,东南风,3级,优
20230404,滨湖,多云,22,15,29,1,东南风,3级,优
20230405,滨湖,雾,15,11,31,1,西风,3级,优
20230406,滨湖,多云-霾,13,10,48,1,西北风,1级,优
20230407,滨湖,多云-晴,18,10,62,2,西北风,2级,良
20230408,滨湖,雾-晴,19,5,60,2,东风,1级,良
20230409,滨湖,晴,23,10,57,2,东南风,2级,良
20230410,滨湖,晴-多云,27,11,67,2,东南风,2级,良
20230411,滨湖,多云,27,14,135,3,无持续风向,1级,轻度污染
20230412,滨湖,霾-浮尘,22,13,244,5,东风,2级,重度污染
20230413,滨湖,多云-霾,22,12,116,3,东南风,2级,轻度污染
20230414,滨湖,霾,24,15,87,2,西北风,1级,良
20230415,滨湖,霾,24,15,66,2,西北风,2级,良
20230416,滨湖,霾,26,14,79,2,东风,2级,良
20230417,滨湖,霾-晴,30,15,78,2,东南风,2级,良
20230418,滨湖,多云,33,19,65,2,无持续风向,2级,良
20230419,滨湖,多云,26,18,55,2,东风,2级,良
20230420,滨湖,多云-雾,24,16,37,1,东风,2级,优
20230421,滨湖,多云,21,12,48,1,东北风,2级,优
20230422,滨湖,多云,21,11,73,2,东风,3级,良
20230423,滨湖,小雨-多云,15,12,85,2,东风,3级,良
20230424,滨湖,多云,15,11,45,1,东风,2级,优
20230425,滨湖,多云,18,12,45,1,西风,2级,优
20230426,滨湖,多云,22,12,57,2,西风,2级,良
20230427,滨湖,多云,24,14,62,2,东南风,2级,良
20230428,滨湖,多云-霾,27,16,65,2,无持续风向,2级,良
20230429,滨湖,多云-霾,22,10,65,2,西北风,3级,良
20230430,滨湖,多云-晴,24,9,65,2,西南风,1级,良
20230501,滨湖,晴-雾,28,11,65,2,东南风,1级,良
20230502,滨湖,雾,27,16,65,2,东南风,3级,良
20230503,滨湖,多云,28,20,65,2,东南风,2级,良
20230504,滨湖,多云,31,23,65,2,南风,2级,良
20230505,滨湖,多云,23,20,43,1,西风,2级,优
20230506,滨湖,雨-多云,20,15,41,1,东北风,2级,优
20230507,滨湖,雨-多云,18,14,31,1,北风,2级,优
20230508,滨湖,多云,21,10,40,1,东北风,2级,优
20230509,滨湖,雾,24,8,52,2,东风,2级,良
20230510,滨湖,多云,21,12,46,1,东风,2级,优
20230511,滨湖,多云,20,16,40,1,无持续风向,1级,优
20230512,滨湖,多云,24,15,58,2,无持续风向,1级,良
20230513,滨湖,雾-多云,27,13,69,2,无持续风向,1级,良
20230514,滨湖,晴,32,19,71,2,西风,2级,良
20230515,滨湖,晴,34,17,62,2,无持续风向,2级,良
20230516,滨湖,晴,32,20,73,2,东南风,2级,良
20230517,滨湖,多云,27,20,26,1,东南风,2级,优
20230518,滨湖,多云-雾,21,19,29,1,西北风,2级,优
20230519,滨湖,多云-晴,26,18,32,1,无持续风向,1级,优
20230520,滨湖,雾-多云,26,17,45,1,东南风,2级,优
20230521,滨湖,雾-多云,29,19,56,2,东风,2级,良
20230522,滨湖,雨-多云,20,14,79,2,东北风,2级,良
20230523,滨湖,雾-晴,27,15,120,3,无持续风向,2级,轻度污染
20230524,滨湖,多云,20,15,83,2,东南风,2级,良
20230525,滨湖,多云-晴,28,13,49,1,东南风,1级,优
20230526,滨湖,多云,29,20,59,2,东风,2级,良
20230527,滨湖,雨-多云,29,22,45,1,东南风,2级,优
20230528,滨湖,晴-多云,36,24,46,1,东南风,2级,优
20230529,滨湖,多云,35,25,58,2,无持续风向,1级,良
20230530,滨湖,多云,28,22,44,1,东北风,2级,优
20230531,滨湖,多云,25,21,41,1,东北风,2级,优
20230601,滨湖,多云,29,22,46,1,无持续风向,1级,优
20230602,滨湖,多云,34,19,52,2,西北风,2级,良
20230603,滨湖,多云,28,22,52,2,东风,2级,良
20230604,滨湖,多云,26,21,52,2,东风,2级,良
20230605,滨湖,多云,21,17,44,1,西北风,2级,优
20230606,滨湖,晴-多云,26,17,36,1,西北风,2级,优
20230607,滨湖,晴-多云,29,16,48,1,南风,1级,优
20230608,滨湖,多云,32,23,47,1,西风,1级,优
20230609,滨湖,多云-晴,34,23,66,2,南风,1级,良
20230610,滨湖,晴,35,23,76,2,东南风,2级,良
20230611,滨湖,多云-霾,30,21,54,2,东风,2级,良
20230612,滨湖,多云,29,21,39,1,东风,2级,优
20230613,滨湖,多云,27,22,34,1,东风,2级,优
20230614,滨湖,雾-晴,31,20,65,2,无持续风向,1级,良
20230615,滨湖,雾-晴,33,19,84,2,无持续风向,1级,良
20230616,滨湖,多云,30,22,69,2,东南风,2级,良
20230617,滨湖,多云,25,21,31,1,东南风,2级,优
20230618,滨湖,多云,26,22,16,1,东风,1级,优
20230619,滨湖,雾-多云,27,24,18,1,东南风,1级,优
20230620,滨湖,多云,30,24,33,1,西风,2级,优
20230621,滨湖,多云,33,22,79,2,北风,2级,良
20230622,滨湖,多云,31,22,53,2,无持续风向,1级,良
20230623,滨湖,多云,29,21,45,1,东南风,2级,优
